152;120;6.6;09:05;76;139;256.00
153;120;6.8;08:49;77;139;258.20
154;120;6.8;08:49;77;139;260.40
155;121;6.8;08:49;80;139;262.30
156;121;6.8;08:49;83;139;264.10
157;121;6.7;08:57;81;139;265.80
158;121;6.7;08:57;79;139;267.80
159;122;6.7;08:57;77;139;269.70
160;122;6.8;08:49;77;138;271.40
161;123;6.8;08:49;77;138;273.40
162;124;6.8;08:49;77;138;275.30
163;125;6.9;08:42;77;138;277.20
164;125;6.9;08:42;77;138;279.30
165;126;6.9;08:42;77;138;281.40
166;127;6.9;08:42;77;138;283.40
167;128;6.9;08:42;77;138;285.30
168;128;6.9;08:42;77;138;287.20
169;129;6.9;08:42;77;138;289.30
170;129;6.9;08:42;77;137;291.10
171;129;6.9;08:42;77;137;292.90
172;129;6.9;08:42;77;137;294.90
173;129;6.9;08:42;77;137;296.80
174;129;6.8;08:49;77;137;298.40
175;129;6.8;08:49;77;137;300.10
176;129;6.7;08:57;77;137;301.80
177;129;6.7;08:57;77;137;303.40
178;129;6.7;08:57;66;137;305.00
179;129;6.7;08:57;60;137;306.50
180;129;6.6;09:05;60;137;308.20
181;129;6.6;09:05;57;137;309.70
182;129;6.6;09:05;53;137;311.40
183;130;6.6;09:05;53;137;313.40
184;130;6.6;09:05;55;137;315.20
185;130;6.6;09:05;57;137;317.10
186;130;6.6;09:05;57;137;318.90
187;130;6.6;09:05;57;137;320.80
188;130;6.6;09:05;57;137;322.70
189;130;6.6;09:05;66;137;324.40
190;130;6.6;09:05;66;137;326.20
191;130;6.6;09:05;66;137;328.00
192;129;6.5;09:14;66;137;329.70
193;129;6.6;09:05;66;137;331.40
194;129;6.6;09:05;66;137;333.20
195;129;6.6;09:05;66;137;335.30
196;129;6.6;09:05;66;137;337.10
197;130;6.7;08:57;71;137;339.00
198;130;6.6;09:05;74;137;340.80
199;130;6.6;09:05;76;137;342.80
200;130;6.6;09:05;76;138;344.50
201;130;6.6;09:05;76;138;346.30
202;131;6.6;09:05;76;138;348.20
203;131;6.6;09:05;76;138;350.00
204;131;6.6;09:05;76;138;351.60
205;131;6.6;09:05;76;138;353.40
206;132;6.6;09:05;76;138;355.10
207;132;6.6;09:05;76;138;357.00
208;132;6.5;09:14;76;138;358.70
209;133;6.5;09:14;76;138;360.60
210;133;6.5;09:14;76;138;362.30
211;133;6.5;09:14;76;138;364.10
212;133;6.5;09:14;76;138;365.90
213;133;6.5;09:14;65;138;367.60
214;133;6.5;09:14;65;138;369.30
215;133;6.5;09:14;58;138;371.30
216;133;6.5;09:14;51;138;373.00
217;133;6.5;09:14;52;138;374.90
218;133;6.5;09:14;52;138;376.70
219;134;6.5;09:14;52;138;378.80
220;134;6.5;09:14;52;138;380.60
221;134;6.5;09:14;52;138;382.40
222;134;6.5;09:14;52;138;384.40
223;134;6.5;09:14;52;138;386.10
224;135;6.6;09:05;52;138;387.90
225;135;6.6;09:05;52;138;389.80
226;135;6.6;09:05;52;138;391.70
227;135;6.6;09:05;52;138;393.40
228;135;6.6;09:05;52;139;395.20
229;135;6.6;09:05;52;139;397.20
230;135;6.6;09:05;52;139;399.00
231;135;6.6;09:05;52;139;400.90
232;135;6.6;09:05;53;139;402.90
233;135;6.6;09:05;53;139;404.80
234;135;6.6;09:05;53;139;406.40
235;134;6.5;09:14;53;139;408.00
236;134;6.5;09:14;53;139;409.70
237;134;6.5;09:14;53;139;411.40
238;134;6.4;09:23;53;139;412.80
239;134;6.4;09:23;53;139;414.30
240;135;6.4;09:23;52;139;415.80
241;135;6.4;09:23;52;139;417.30
242;135;6.4;09:23;52;139;418.80
243;135;6.3;09:31;52;139;420.70
244;135;6.3;09:31;52;139;422.40
245;135;6.3;09:31;52;139;424.10
246;134;6.3;09:31;52;139;425.80
247;134;6.3;09:31;52;139;427.60
248;134;6.3;09:31;52;140;429.30
249;134;6.3;09:31;52;140;431.00
250;134;6.3;09:31;52;140;432.80
251;134;6.3;09:31;51;140;434.40
252;134;6.3;09:31;51;140;436.10
253;133;6.3;09:31;52;140;437.90
254;133;6.3;09:31;52;140;439.70
255;133;6.3;09:31;52;140;441.50
256;133;6.3;09:31;52;140;443.20
257;133;6.2;09:41;52;140;444.90
258;133;6.2;09:41;52;140;446.60
259;133;6.2;09:41;52;140;448.00
260;133;6.2;09:41;52;141;449.60
261;133;6.2;09:41;52;141;451.20
262;132;6.1;09:50;52;141;452.80
263;132;6.2;09:41;52;141;454.40
264;132;6.2;09:41;52;141;456.00
265;132;6.2;09:41;52;141;457.90
266;132;6.2;09:41;52;141;459.60
267;132;6.2;09:41;52;141;461.40
268;132;6.2;09:41;52;141;463.40
269;132;6.3;09:31;52;141;465.30
270;132;6.3;09:31;52;141;467.20
271;132;6.3;09:31;52;141;469.10
272;132;6.3;09:31;52;141;471.00
273;132;6.3;09:31;52;141;472.80
274;132;6.3;09:31;52;141;474.50
275;132;6.3;09:31;52;142;476.30
276;132;6.2;09:41;52;142;478.10
277;132;6.2;09:41;52;142;479.60
278;132;6.2;09:41;52;142;481.30
279;132;6.2;09:41;52;142;483.00
280;132;6.2;09:41;52;142;484.50
281;132;6.2;09:41;52;142;486.20
282;132;6.2;09:41;52;142;487.80
283;132;6.2;09:41;52;142;489.50
284;131;6.1;09:50;52;142;491.20
285;131;6.2;09:41;52;142;492.90
286;131;6.2;09:41;52;142;494.60
287;131;6.1;09:50;52;142;496.40
288;130;6.1;09:50;52;143;497.90
289;130;6.0;10:00;52;143;499.10
290;130;6.0;10:00;52;143;500.30
291;130;5.9;10:10;52;143;501.80
292;130;5.9;10:10;52;143;503.20
293;130;5.9;10:10;52;143;504.70
294;130;6.0;10:00;52;143;506.30
295;130;6.0;10:00;52;143;508.10
296;131;6.0;10:00;52;143;509.60
297;131;6.0;10:00;52;143;511.30
298;131;6.0;10:00;52;144;513.50
299;131;6.1;09:50;52;144;515.60
300;131;6.1;09:50;51;144;517.50
301;132;6.1;09:50;51;144;519.50
302;132;6.1;09:50;52;144;521.40
303;132;6.2;09:41;63;144;523.10
304;132;6.2;09:41;74;144;524.90
305;132;6.2;09:41;74;144;526.90
306;132;6.3;09:31;74;144;528.90
307;132;6.3;09:31;74;144;530.80
308;132;6.4;09:23;69;144;532.70
309;132;6.4;09:23;69;144;534.60
310;132;6.4;09:23;60;144;536.30
311;132;6.5;09:14;60;144;538.20
312;132;6.5;09:14;60;144;540.20
313;133;6.5;09:14;56;144;542.00
314;133;6.6;09:05;54;144;543.80
315;133;6.6;09:05;53;144;545.70
316;134;6.6;09:05;52;145;547.70
317;134;6.6;09:05;52;145;549.40
318;134;6.6;09:05;52;145;551.20
319;134;6.6;09:05;52;145;553.20
320;135;6.6;09:05;52;145;555.10
321;135;6.6;09:05;52;145;556.80
322;135;6.5;09:14;52;145;558.60
323;135;6.5;09:14;52;145;560.00
324;136;6.4;09:23;52;145;561.40
325;136;6.4;09:23;64;145;562.80
326;135;6.3;09:31;70;145;564.50
327;135;6.3;09:31;76;145;566.10
328;135;6.4;09:23;76;145;567.70
329;136;6.5;09:14;76;145;569.30
330;136;6.5;09:14;76;146;571.40
331;136;6.5;09:14;76;146;573.30
332;136;6.5;09:14;76;146;575.20
333;135;6.5;09:14;76;146;577.30
334;135;6.5;09:14;76;146;579.30
335;135;6.5;09:14;76;146;581.00
336;135;6.5;09:14;76;146;582.70
337;135;6.4;09:23;76;146;584.50
338;135;6.4;09:23;76;146;586.10
339;135;6.4;09:23;76;146;587.60
340;135;6.4;09:23;76;146;589.20
341;135;6.4;09:23;76;146;591.00
342;135;6.4;09:23;76;146;592.70
343;135;6.4;09:23;76;146;594.40
344;135;6.4;09:23;76;146;596.20
345;135;6.4;09:23;76;146;598.10
346;135;6.4;09:23;76;146;599.80
347;135;6.4;09:23;76;146;601.60
348;135;6.4;09:23;76;146;603.60
349;135;6.4;09:23;76;146;605.30
350;135;6.4;09:23;76;146;606.90
351;134;6.4;09:23;76;146;608.70
352;134;6.4;09:23;76;146;610.50
353;134;6.3;09:31;76;146;612.00
354;134;6.3;09:31;76;146;613.70
355;134;6.3;09:31;76;146;615.40
356;134;6.3;09:31;76;146;616.90
357;134;6.3;09:31;76;146;618.50
358;134;6.3;09:31;76;147;620.20
359;134;6.3;09:31;76;147;622.10
360;134;6.3;09:31;76;147;623.70
361;134;6.3;09:31;76;147;625.40
362;134;6.3;09:31;76;147;627.50
363;134;6.4;09:23;77;147;629.20
364;134;6.4;09:23;78;147;631.10
365;135;6.4;09:23;78;147;633.00
366;135;6.4;09:23;78;147;635.00
367;135;6.4;09:23;77;147;636.80
368;135;6.5;09:14;77;147;638.70
369;135;6.5;09:14;77;147;640.80
370;136;6.5;09:14;77;147;642.80
371;136;6.6;09:05;77;147;644.60
372;136;6.5;09:14;76;147;646.50
373;136;6.5;09:14;76;147;648.20
374;137;6.5;09:14;76;147;650.10
375;137;6.5;09:14;76;147;651.70
376;137;6.4;09:23;76;147;653.60
377;137;6.4;09:23;76;148;655.20
378;137;6.4;09:23;76;148;656.80
379;137;6.5;09:14;76;148;658.70
380;137;6.5;09:14;76;148;660.50
381;138;6.5;09:14;76;148;662.20
382;138;6.5;09:14;76;148;664.00
383;138;6.5;09:14;76;148;666.00
384;138;6.4;09:23;64;148;667.80
385;138;6.4;09:23;58;148;669.40
386;138;6.4;09:23;58;148;671.10
387;138;6.4;09:23;52;148;672.70
388;138;6.3;09:31;52;148;674.20
389;138;6.3;09:31;55;148;675.60
390;139;6.2;09:41;57;148;677.00
391;139;6.2;09:41;67;148;678.60
392;139;6.2;09:41;72;148;680.00
393;139;6.2;09:41;75;148;681.50
394;139;6.2;09:41;76;148;683.30
395;138;6.2;09:41;76;148;684.90
396;138;6.2;09:41;78;148;686.60
397;138;6.2;09:41;76;148;688.40
398;138;6.2;09:41;76;148;690.50
399;138;6.3;09:31;74;148;692.40
400;138;6.3;09:31;74;148;694.10
401;138;6.3;09:31;74;148;696.10
402;137;6.3;09:31;74;148;698.00
403;137;6.4;09:23;75;149;699.80
404;137;6.4;09:23;76;149;701.70
405;137;6.4;09:23;76;149;703.60
406;137;6.4;09:23;76;149;705.70
407;137;6.4;09:23;76;149;707.40
408;137;6.4;09:23;76;149;709.30
409;137;6.4;09:23;76;149;711.20
410;137;6.4;09:23;76;149;713.10
411;137;6.4;09:23;76;149;714.70
412;138;6.4;09:23;76;149;716.50
413;138;6.4;09:23;76;149;718.20
414;138;6.4;09:23;76;150;719.90
415;138;6.4;09:23;76;150;721.40
416;138;6.4;09:23;76;150;723.20
417;138;6.4;09:23;76;150;725.00
418;139;6.4;09:23;76;150;726.80
419;139;6.4;09:23;76;150;728.50
420;139;6.4;09:23;76;150;730.50
421;139;6.4;09:23;76;150;732.40
422;139;6.4;09:23;76;150;734.20
423;139;6.4;09:23;76;150;736.10
424;139;6.4;09:23;76;150;737.90
425;139;6.4;09:23;76;150;739.40
426;139;6.3;09:31;76;150;740.90
427;139;6.3;09:31;76;150;742.40
428;139;6.3;09:31;75;151;743.90
429;139;6.2;09:41;75;151;745.30
430;138;6.2;09:41;75;151;746.80
431;138;6.2;09:41;76;151;748.40
432;138;6.2;09:41;76;151;750.10
433;138;6.3;09:31;76;151;751.80
434;138;6.3;09:31;76;151;753.70
435;137;6.3;09:31;76;151;755.70
436;137;6.4;09:23;76;151;757.60
437;137;6.5;09:14;76;151;759.60
438;137;6.5;09:14;76;151;761.80
439;137;6.5;09:14;77;151;763.70
440;137;6.6;09:05;78;151;765.70
441;137;6.6;09:05;78;152;767.60
442;137;6.6;09:05;78;152;769.60
443;137;6.6;09:05;78;152;771.50
444;137;6.5;09:14;78;152;773.20
445;138;6.5;09:14;78;152;775.00
446;138;6.5;09:14;78;152;776.40
447;139;6.5;09:14;77;152;778.30
448;139;6.5;09:14;77;152;780.00
449;139;6.5;09:14;77;152;781.80
450;140;6.5;09:14;77;152;783.70
451;140;6.6;09:05;76;153;785.40
452;140;6.6;09:05;76;153;787.30
453;141;6.6;09:05;76;153;789.20
454;141;6.6;09:05;76;153;791.10
455;141;6.6;09:05;76;153;793.00
456;141;6.5;09:14;76;153;794.80
457;141;6.5;09:14;76;153;796.50
458;141;6.5;09:14;76;153;798.10
459;141;6.5;09:14;76;153;799.90
460;141;6.5;09:14;77;153;801.50
461;141;6.5;09:14;78;153;803.10
462;142;6.4;09:23;78;153;804.70
463;142;6.4;09:23;78;154;806.30
464;142;6.4;09:23;77;154;808.10
465;142;6.4;09:23;77;154;809.90
466;142;6.4;09:23;77;154;811.70
467;142;6.4;09:23;77;154;813.40
468;142;6.4;09:23;77;154;815.10
469;142;6.4;09:23;77;154;817.00
470;142;6.4;09:23;77;154;818.80
471;142;6.4;09:23;77;154;820.70
472;142;6.4;09:23;78;154;822.40
473;142;6.4;09:23;78;155;824.10
474;142;6.4;09:23;78;155;825.90
475;142;6.4;09:23;78;155;827.60
476;142;6.4;09:23;78;155;829.40
477;142;6.4;09:23;78;155;831.30
478;143;6.5;09:14;78;155;833.30
479;143;6.5;09:14;78;155;835.00
480;143;6.5;09:14;78;155;837.20
481;143;6.6;09:05;78;155;839.20
482;143;6.7;08:57;78;155;841.10
483;143;6.8;08:49;78;155;843.20
484;144;6.8;08:49;78;155;845.50
485;144;6.9;08:42;78;155;847.40
486;144;7.0;08:34;78;155;849.50
487;144;7.0;08:34;78;156;851.60
488;144;7.0;08:34;78;156;853.60
489;144;7.0;08:34;78;156;855.70
490;144;7.0;08:34;78;156;857.70
491;144;7.0;08:34;78;156;859.70
492;144;7.0;08:34;78;156;861.60
493;144;7.0;08:34;78;156;863.30
494;144;7.0;08:34;78;156;865.40
495;144;7.0;08:34;78;156;867.40
496;144;7.0;08:34;78;156;869.20
497;143;7.0;08:34;78;157;871.20
498;143;7.0;08:34;78;157;873.10
499;143;7.0;08:34;78;157;875.00
500;143;7.0;08:34;78;157;876.90
501;143;7.0;08:34;78;157;878.80
502;143;7.0;08:34;78;157;880.70
503;143;6.9;08:42;78;157;882.30
504;143;6.9;08:42;78;157;883.90
505;142;6.8;08:49;77;157;885.60
506;142;6.8;08:49;77;157;887.10
507;142;6.7;08:57;77;157;888.80
508;142;6.6;09:05;77;158;890.30
509;142;6.6;09:05;77;158;892.00
510;142;6.6;09:05;78;158;893.50
511;142;6.6;09:05;78;158;895.30
512;142;6.6;09:05;78;158;897.20
513;142;6.6;09:05;78;158;899.10
514;142;6.6;09:05;78;158;901.10
515;142;6.7;08:57;78;158;903.10
516;142;6.6;09:05;78;158;905.00
517;142;6.6;09:05;78;158;907.00
518;142;6.6;09:05;78;158;908.70
519;142;6.6;09:05;78;158;910.80
520;142;6.6;09:05;78;158;912.60
521;142;6.7;08:57;78;158;914.50
522;142;6.7;08:57;78;158;916.40
523;142;6.7;08:57;78;158;918.20
524;142;6.7;08:57;77;158;920.00
525;142;6.7;08:57;77;158;922.00
526;142;6.7;08:57;77;158;923.80
527;142;6.7;08:57;77;158;925.70
528;143;6.8;08:49;77;159;927.70
529;143;6.8;08:49;78;159;929.70
530;143;6.8;08:49;78;159;931.70
531;143;6.9;08:42;78;159;933.50
532;143;6.9;08:42;78;159;935.50
533;143;6.9;08:42;78;159;937.50
534;143;6.9;08:42;78;159;939.20
535;143;6.8;08:49;78;159;941.10
536;143;6.8;08:49;78;159;942.90
537;142;6.8;08:49;78;159;944.50
538;142;6.8;08:49;78;159;946.10
539;142;6.8;08:49;77;159;947.70
540;142;6.7;08:57;77;159;949.50
541;142;6.7;08:57;77;159;951.20
542;142;6.8;08:49;77;159;953.00
543;142;6.8;08:49;77;159;954.80
544;142;6.9;08:42;77;160;956.70
545;142;7.0;08:34;77;160;958.80
546;142;7.1;08:27;77;160;961.10
547;143;7.2;08:20;77;160;963.40
548;143;7.2;08:20;77;160;965.60
549;143;7.1;08:27;77;160;967.80
550;144;7.1;08:27;78;160;969.80
551;144;7.1;08:27;78;160;971.80
552;144;7.1;08:27;78;160;973.80
553;144;7.0;08:34;78;160;975.90
554;145;7.0;08:34;77;160;977.70
555;144;7.1;08:27;77;160;979.40
556;144;7.0;08:34;77;160;981.20
557;144;7.0;08:34;77;160;983.00
558;143;6.9;08:42;77;160;984.60
559;143;6.9;08:42;78;160;986.40
560;143;6.9;08:42;77;161;988.20
561;143;6.9;08:42;76;161;989.80
562;143;6.9;08:42;76;161;991.30
563;143;6.9;08:42;76;161;993.10
564;143;6.9;08:42;75;161;995.00
565;143;6.9;08:42;75;161;996.50
566;143;6.9;08:42;75;161;997.80
567;143;6.8;08:49;75;161;999.60
568;142;6.8;08:49;75;161;1001.50
569;142;6.8;08:49;73;161;1003.40
570;142;6.8;08:49;73;161;1005.10
571;142;6.8;08:49;73;161;1006.90
572;142;6.8;08:49;72;161;1008.60
573;142;6.8;08:49;72;161;1010.60
574;143;6.9;08:42;72;161;1012.90
575;143;6.9;08:42;67;161;1014.90
576;144;6.9;08:42;65;161;1017.10
577;144;6.9;08:42;65;161;1019.10
578;145;6.9;08:42;64;161;1021.10
579;146;6.9;08:42;64;161;1023.20
580;146;7.0;08:34;62;161;1025.20
581;146;7.0;08:34;62;161;1027.40
582;145;7.1;08:27;62;161;1029.40
583;145;7.1;08:27;62;161;1031.20
584;144;7.1;08:27;62;161;1033.20
585;144;7.0;08:34;62;161;1035.10
586;144;7.0;08:34;62;161;1037.00
587;144;6.9;08:42;58;161;1038.90
588;144;6.9;08:42;53;161;1040.60
589;143;6.9;08:42;53;161;1042.50
590;143;6.9;08:42;53;161;1044.40
591;143;6.9;08:42;53;161;1046.20
592;143;6.9;08:42;53;161;1048.00
593;143;6.9;08:42;53;161;1049.90
594;143;6.9;08:42;53;161;1051.80
595;143;6.9;08:42;53;161;1053.70
596;143;6.8;08:49;53;161;1055.50
597;143;6.8;08:49;53;161;1057.50
598;143;6.8;08:49;53;161;1059.30
599;143;6.9;08:42;53;161;1061.00
600;143;6.9;08:42;53;161;1063.00
601;142;6.9;08:42;52;161;1065.00
602;142;6.9;08:42;53;161;1066.80
603;142;6.9;08:42;53;162;1068.70
604;142;6.9;08:42;53;162;1070.70
605;142;6.9;08:42;53;162;1072.70
606;142;6.9;08:42;53;162;1074.70
607;143;6.9;08:42;53;162;1076.60
608;143;6.9;08:42;53;162;1078.60
609;144;6.9;08:42;53;162;1080.50
610;144;6.9;08:42;53;162;1082.30
611;144;6.9;08:42;53;162;1084.30
612;144;6.9;08:42;53;162;1086.30
613;145;6.9;08:42;53;162;1088.20
614;145;6.9;08:42;53;162;1090.10
615;145;6.9;08:42;54;162;1092.00
616;145;6.9;08:42;56;162;1093.90
617;145;6.9;08:42;57;162;1095.90
618;146;6.9;08:42;57;162;1097.80
619;146;6.9;08:42;57;162;1099.90
620;146;7.0;08:34;58;162;1102.00
621;146;7.0;08:34;66;162;1104.10
622;146;7.1;08:27;71;163;1106.20
623;146;7.2;08:20;74;163;1108.50
624;146;7.2;08:20;75;163;1110.60
625;146;7.3;08:13;75;163;1112.70
626;145;7.3;08:13;77;163;1114.90
627;145;7.3;08:13;78;163;1117.00
628;145;7.2;08:20;78;163;1118.90
629;145;7.2;08:20;78;163;1120.90
630;145;7.1;08:27;78;163;1122.80
631;145;7.1;08:27;78;163;1124.70
632;144;7.1;08:27;78;163;1126.40
633;144;7.1;08:27;78;163;1128.30
634;144;7.2;08:20;78;163;1130.40
635;144;7.2;08:20;78;163;1132.40
636;145;7.2;08:20;78;163;1134.50
637;145;7.3;08:13;78;163;1136.70
638;145;7.3;08:13;78;164;1138.80
639;145;7.3;08:13;78;164;1141.00
640;145;7.3;08:13;78;164;1143.20
641;144;7.3;08:13;78;164;1145.30
642;144;7.2;08:20;78;164;1147.20
643;144;7.2;08:20;78;164;1148.90
644;143;7.1;08:27;77;164;1150.60
645;143;7.1;08:27;77;164;1152.20
646;143;7.1;08:27;77;164;1154.00
647;143;7.1;08:27;78;164;1155.80
648;143;7.1;08:27;77;164;1157.60
649;143;7.1;08:27;78;164;1159.20
650;143;7.1;08:27;77;164;1161.10
651;143;7.1;08:27;78;164;1163.10
652;143;7.2;08:20;78;165;1165.30
653;143;7.3;08:13;78;165;1167.70
654;143;7.3;08:13;78;165;1170.10
655;143;7.4;08:06;78;165;1172.20
656;143;7.4;08:06;78;165;1174.50
657;143;7.4;08:06;78;165;1176.70
658;143;7.3;08:13;79;165;1178.90
659;143;7.3;08:13;79;165;1180.80
660;143;7.3;08:13;79;165;1182.80
661;143;7.3;08:13;79;165;1184.80
662;143;7.4;08:06;79;165;1186.80
663;143;7.4;08:06;80;165;1189.00
664;143;7.5;08:00;80;165;1191.20
665;143;7.5;08:00;80;165;1193.30
666;143;7.5;08:00;80;165;1195.40
667;143;7.4;08:06;80;165;1197.40
668;143;7.4;08:06;80;166;1199.40
669;142;7.3;08:13;80;166;1201.20
670;142;7.3;08:13;80;166;1203.10
671;142;7.3;08:13;79;166;1204.80
672;142;7.3;08:13;78;166;1206.40
673;142;7.3;08:13;78;166;1208.30
674;142;7.2;08:20;78;166;1210.10
675;142;7.3;08:13;77;166;1211.90
676;142;7.3;08:13;78;166;1214.00
677;142;7.3;08:13;78;166;1216.30
678;142;7.3;08:13;78;166;1218.40
679;142;7.3;08:13;78;166;1220.50
680;142;7.3;08:13;78;166;1222.60
681;143;7.3;08:13;78;166;1224.60
682;143;7.2;08:20;78;166;1226.60
683;143;7.2;08:20;78;166;1228.50
684;143;7.2;08:20;78;166;1230.60
685;144;7.2;08:20;78;166;1232.50
686;144;7.3;08:13;78;166;1234.50
687;144;7.3;08:13;77;166;1236.60
688;145;7.3;08:13;77;166;1238.60
689;145;7.3;08:13;77;166;1240.60
690;144;7.3;08:13;77;166;1242.80
691;144;7.3;08:13;77;166;1244.90
692;144;7.3;08:13;78;166;1247.10
693;143;7.3;08:13;78;166;1249.10
694;143;7.3;08:13;78;166;1251.20
695;143;7.3;08:13;78;166;1253.30
696;142;7.3;08:13;78;166;1255.20
697;142;7.3;08:13;78;166;1257.30
698;142;7.3;08:13;78;166;1259.40
699;142;7.4;08:06;78;165;1261.50
700;142;7.4;08:06;80;165;1263.60
701;141;7.4;08:06;80;165;1265.80
702;141;7.4;08:06;79;165;1267.80
703;141;7.4;08:06;78;165;1269.80
704;141;7.3;08:13;78;165;1271.80
